Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
12,64,12-64,time_index,17929.0,12-123,12-124,12-124,1620.35388,8.0,
12,65,12-65,manggarai_air_lag1,580.0,12-125,12-126,12-126,2737.03125,1602.0,
12,66,12-66,depok_air_lag6,220.0,12-127,12-128,12-128,794.783875,7.0,
12,67,12-67,manggarai_air_lag12,625.0,12-129,12-130,12-130,68.5132446,11.0,
12,68,12-68,dayofyear_cos,-0.29959476,12-131,12-132,12-132,110.898438,13.0,
12,69,12-69,depok_air_lag10,111.0,12-133,12-134,12-134,1880.625,2669.0,
12,70,12-70,depok_air_lag12,70.0,12-135,12-136,12-136,531.622498,8.0,
12,71,12-71,dayofyear_cos,-0.547611177,12-137,12-138,12-138,209.626953,5.0,
12,72,12-72,time_index,1617.0,12-139,12-140,12-140,43.7112503,2.0,
12,73,12-73,manggarai_air_lag17,612.5,12-141,12-142,12-142,415.786621,51.0,
12,74,12-74,Leaf,,,,,-23.6131687,1.0,
12,75,12-75,manggarai_air_lag3,598.0,12-143,12-144,12-144,1267.0,2597.0,
12,76,12-76,depok_air_lag8,92.5,12-145,12-146,12-146,442.243713,7.0,
12,77,12-77,depok_cuaca_lag5_hujan,1.0,12-147,12-148,12-148,1471.5542,189.0,
12,78,12-78,manggarai_air_lag4,625.0,12-149,12-150,12-150,2773.51562,2229.0,
12,79,12-79,Leaf,,,,,3.00496221,5.0,
12,80,12-80,manggarai_air_lag17,630.0,12-151,12-152,12-152,1097.92578,21.0,
12,81,12-81,Leaf,,,,,0.720151782,2.0,
12,82,12-82,time_index,12369.0,12-153,12-154,12-154,5.17169762,4.0,
12,83,12-83,manggarai_air_lag9,598.0,12-155,12-156,12-156,5787.07715,3257.0,
12,84,12-84,manggarai_air_lag14,720.0,12-157,12-158,12-158,38910.0664,13.0,
12,85,12-85,manggarai_air_lag3,675.0,12-159,12-160,12-160,3450.17871,422.0,
12,86,12-86,Leaf,,,,,2.92519832,5.0,
12,87,12-87,dayofyear_sin,-0.640038133,12-161,12-162,12-162,2633.95703,186.0,
12,88,12-88,katulampa_air_lag3,35.0,12-163,12-164,12-164,2134.12305,49.0,
12,89,12-89,manggarai_air_lag7,520.0,12-165,12-166,12-166,4165.26514,226.0,
12,90,12-90,depok_air_lag6,180.0,12-167,12-168,12-168,3010.38477,2356.0,
12,91,12-91,depok_air_lag6,130.0,12-169,12-170,12-170,2738.33984,312.0,
12,92,12-92,Leaf,,,,,5.10054016,1.0,
12,93,12-93,manggarai_air_lag1,658.0,12-171,12-172,12-172,5703.32812,5122.0,
12,94,12-94,depok_air_lag8,175.0,12-173,12-174,12-174,38501.1211,8.0,
12,95,12-95,Leaf,,,,,-3.43959665,1.0,
12,96,12-96,dayofyear_sin,0.99798876,12-175,12-176,12-176,4580.64062,381.0,
12,97,12-97,manggarai_air_lag1,680.0,12-177,12-178,12-178,7282.40625,2018.0,
12,98,12-98,manggarai_air_lag20,665.0,12-179,12-180,12-180,88879.5391,16.0,
12,99,12-99,depok_air_lag10,106.0,12-181,12-182,12-182,576.339844,58.0,
12,100,12-100,manggarai_air_lag1,690.0,12-183,12-184,12-184,934.110352,46.0,
12,101,12-101,Leaf,,,,,4.22849035,14.0,
12,102,12-102,Leaf,,,,,1.17696846,1.0,
12,103,12-103,manggarai_air_lag3,710.0,12-185,12-186,12-186,1216.67969,170.0,
12,104,12-104,manggarai_air_lag3,745.0,12-187,12-188,12-188,3560.57812,339.0,
12,105,12-105,Leaf,,,,,4.073627,28.0,
12,106,12-106,Leaf,,,,,1.08089912,1.0,
12,107,12-107,time_index,22047.0,12-189,12-190,12-190,1291.71094,357.0,
12,108,12-108,depok_cuaca_lag2_hujan,1.0,12-191,12-192,12-192,4122.8125,98.0,
12,109,12-109,Leaf,,,,,-11.8667011,1.0,
12,110,12-110,manggarai_air_lag15,715.0,12-193,12-194,12-194,9209.58398,28.0,
12,111,12-111,depok_cuaca_lag2_hujan,1.0,12-195,12-196,12-196,704.609375,197.0,
12,112,12-112,depok_air_lag14,200.0,12-197,12-198,12-198,635.03125,191.0,
12,113,12-113,Leaf,,,,,4.56367874,53.0,
12,114,12-114,Leaf,,,,,2.64062095,5.0,
12,115,12-115,dayofyear_cos,-0.993512869,12-199,12-200,12-200,349.25,98.0,
12,116,12-116,manggarai_air_lag6,745.0,12-201,12-202,12-202,4455.22266,35.0,
12,117,12-117,Leaf,,,,,6.42487192,33.0,
12,118,12-118,Leaf,,,,,1.63453674,1.0,
12,119,12-119,Leaf,,,,,-1.9668541,1589.0,
12,120,12-120,Leaf,,,,,1.79698181,1.0,
12,121,12-121,Leaf,,,,,-1.37537897,102.0,
12,122,12-122,Leaf,,,,,0.185980901,8.0,
12,123,12-123,Leaf,,,,,-1.85081255,7.0,
12,124,12-124,Leaf,,,,,1.48106992,1.0,
12,125,12-125,Leaf,,,,,-1.75207448,290.0,
12,126,12-126,Leaf,,,,,-1.40007436,1312.0,
12,127,12-127,Leaf,,,,,-0.16286622,5.0,
12,128,12-128,Leaf,,,,,1.86752534,2.0,
12,129,12-129,Leaf,,,,,-0.152228802,5.0,
12,130,12-130,Leaf,,,,,0.311730951,6.0,
12,131,12-131,Leaf,,,,,0.585462987,3.0,
12,132,12-132,Leaf,,,,,1.59570432,10.0,
12,133,12-133,Leaf,,,,,-1.10651827,2667.0,
12,134,12-134,Leaf,,,,,1.47853196,2.0,
12,135,12-135,Leaf,,,,,-0.723189294,2.0,
12,136,12-136,Leaf,,,,,0.89559412,6.0,
12,137,12-137,Leaf,,,,,0.27154237,1.0,
12,138,12-138,Leaf,,,,,2.18396497,4.0,
12,139,12-139,Leaf,,,,,-0.0546600334,1.0,
12,140,12-140,Leaf,,,,,-0.924569726,1.0,
12,141,12-141,Leaf,,,,,-0.76574707,50.0,
12,142,12-142,Leaf,,,,,0.791546643,1.0,
12,143,12-143,Leaf,,,,,-0.520880222,118.0,
12,144,12-144,Leaf,,,,,-0.864281356,2479.0,
12,145,12-145,Leaf,,,,,-0.150312498,4.0,
12,146,12-146,Leaf,,,,,1.30386662,3.0,
12,147,12-147,Leaf,,,,,-0.259922266,177.0,
12,148,12-148,Leaf,,,,,0.843468308,12.0,
12,149,12-149,Leaf,,,,,-0.586145341,1983.0,
12,150,12-150,Leaf,,,,,-0.943987966,246.0,
12,151,12-151,Leaf,,,,,-0.0371068344,11.0,
12,152,12-152,Leaf,,,,,1.37249601,10.0,
12,153,12-153,Leaf,,,,,0.138027951,1.0,
12,154,12-154,Leaf,,,,,-0.0590194725,3.0,
12,155,12-155,Leaf,,,,,-0.7948246,164.0,
12,156,12-156,Leaf,,,,,-0.186763451,3093.0,
12,157,12-157,Leaf,,,,,-15.1968536,1.0,
12,158,12-158,Leaf,,,,,-0.120780125,12.0,
12,159,12-159,Leaf,,,,,0.18837969,420.0,
12,160,12-160,Leaf,,,,,3.59392524,2.0,
12,161,12-161,Leaf,,,,,1.66466105,42.0,
12,162,12-162,Leaf,,,,,0.757775903,144.0,
12,163,12-163,Leaf,,,,,0.297344416,43.0,
12,164,12-164,Leaf,,,,,-1.58255875,6.0,
12,165,12-165,Leaf,,,,,-4.69794607,1.0,
12,166,12-166,Leaf,,,,,-0.112914957,225.0,
12,167,12-167,Leaf,,,,,0.303616226,2347.0,
12,168,12-168,Leaf,,,,,2.04514527,9.0,
12,169,12-169,Leaf,,,,,1.04045177,250.0,
12,170,12-170,Leaf,,,,,1.79680383,62.0,
12,171,12-171,Leaf,,,,,0.562023163,3670.0,
12,172,12-172,Leaf,,,,,0.796901822,1452.0,
12,173,12-173,Leaf,,,,,-12.32197,2.0,
12,174,12-174,Leaf,,,,,1.36435294,6.0,
12,175,12-175,Leaf,,,,,1.78691256,380.0,
12,176,12-176,Leaf,,,,,6.7547698,1.0,
12,177,12-177,Leaf,,,,,1.02869892,714.0,
12,178,12-178,Leaf,,,,,1.43025756,1304.0,
12,179,12-179,Leaf,,,,,-20.9342289,1.0,
12,180,12-180,Leaf,,,,,1.4398464,15.0,
12,181,12-181,Leaf,,,,,3.02722335,35.0,
12,182,12-182,Leaf,,,,,2.08082175,23.0,
12,183,12-183,Leaf,,,,,1.46856606,36.0,
12,184,12-184,Leaf,,,,,2.68057585,10.0,
12,185,12-185,Leaf,,,,,2.22008681,139.0,
12,186,12-186,Leaf,,,,,1.424523,31.0,
12,187,12-187,Leaf,,,,,2.75538921,323.0,
12,188,12-188,Leaf,,,,,1.12799728,16.0,
12,189,12-189,Leaf,,,,,1.93985748,287.0,
12,190,12-190,Leaf,,,,,1.40506196,70.0,
12,191,12-191,Leaf,,,,,2.27962136,91.0,
12,192,12-192,Leaf,,,,,4.81883717,7.0,
12,193,12-193,Leaf,,,,,2.34634209,22.0,
12,194,12-194,Leaf,,,,,-1.83962309,6.0,
12,195,12-195,Leaf,,,,,3.45053601,155.0,
12,196,12-196,Leaf,,,,,4.2246666,42.0,
12,197,12-197,Leaf,,,,,3.14074612,140.0,
12,198,12-198,Leaf,,,,,2.5078218,51.0,
12,199,12-199,Leaf,,,,,2.59606695,4.0,
12,200,12-200,Leaf,,,,,5.00709677,94.0,
12,201,12-201,Leaf,,,,,-1.5756439,1.0,
12,202,12-202,Leaf,,,,,3.98540306,34.0,
13,0,13-0,manggarai_air_lag1,640.0,13-1,13-2,13-2,1973495.88,27194.0,
13,1,13-1,manggarai_air_lag1,595.0,13-3,13-4,13-4,270352.562,14759.0,
13,2,13-2,manggarai_air_lag1,694.0,13-5,13-6,13-6,559452.75,12435.0,
13,3,13-3,manggarai_air_lag20,575.0,13-7,13-8,13-8,42043.5625,5243.0,
13,4,13-4,manggarai_air_lag1,607.5,13-9,13-10,13-10,65297.1406,9516.0,
13,5,13-5,manggarai_air_lag1,665.0,13-11,13-12,13-12,105327.156,10614.0,
13,6,13-6,manggarai_air_lag1,750.0,13-13,13-14,13-14,96741.875,1821.0,
13,7,13-7,depok_air_lag7,20.0,13-15,13-16,13-16,47024.8125,1726.0,
13,8,13-8,manggarai_air_lag2,630.0,13-17,13-18,13-18,9524.375,3517.0,
13,9,13-9,depok_air_lag9,165.0,13-19,13-20,13-20,2842.03125,3978.0,
13,10,13-10,depok_air_lag6,145.0,13-21,13-22,13-22,13444.4336,5538.0,
13,11,13-11,manggarai_air_lag1,650.0,13-23,13-24,13-24,17034.2969,8004.0,
13,12,13-12,manggarai_air_lag2,651.0,13-25,13-26,13-26,12911.7812,2610.0,
13,13,13-13,manggarai_air_lag1,715.0,13-27,13-28,13-28,18976.5625,1416.0,
13,14,13-14,manggarai_air_lag1,800.0,13-29,13-30,13-30,11983.5,405.0,
13,15,13-15,Leaf,,,,,-17.1366196,1.0,
13,16,13-16,manggarai_cuaca_lag4_hujan,1.0,13-31,13-32,13-32,7196.8125,1725.0,
13,17,13-17,manggarai_air_lag1,585.0,13-33,13-34,13-34,6470.4375,3496.0,
13,18,13-18,dayofyear_sin,0.950790346,13-35,13-36,13-36,726.755615,21.0,
13,19,13-19,dayofyear_sin,-0.999832988,13-37,13-38,13-38,2294.42188,3977.0,
13,20,13-20,Leaf,,,,,3.03595281,1.0,
13,21,13-21,manggarai_air_lag1,625.0,13-39,13-40,13-40,12195.7578,5467.0,
13,22,13-22,katulampa_air_lag3,35.0,13-41,13-42,13-42,4264.58496,71.0,
13,23,13-23,manggarai_air_lag2,640.0,13-43,13-44,13-44,5594.40234,2799.0,
13,24,13-24,manggarai_air_lag2,650.0,13-45,13-46,13-46,11731.5938,5205.0,
13,25,13-25,depok_air_lag10,106.0,13-47,13-48,13-48,4107.45312,169.0,
13,26,13-26,manggarai_air_lag1,680.0,13-49,13-50,13-50,7019.59375,2441.0,
13,27,13-27,depok_air_lag12,150.0,13-51,13-52,13-52,10573.9375,802.0,
13,28,13-28,manggarai_air_lag2,710.0,13-53,13-54,13-54,6961.40625,614.0,
13,29,13-29,manggarai_cuaca_lag1_hujan,1.0,13-55,13-56,13-56,3655.21875,323.0,
13,30,13-30,manggarai_air_lag1,835.0,13-57,13-58,13-58,878.078125,82.0,
13,31,13-31,manggarai_air_lag1,565.0,13-59,13-60,13-60,3724.5625,1716.0,
13,32,13-32,depok_air_lag12,85.0,13-61,13-62,13-62,47214.0977,9.0,
13,33,13-33,manggarai_air_lag2,625.0,13-63,13-64,13-64,3887.34375,1296.0,
13,34,13-34,manggarai_cuaca_lag7_hujan,1.0,13-65,13-66,13-66,3752.625,2200.0,
13,35,13-35,manggarai_air_lag2,650.0,13-67,13-68,13-68,699.621887,17.0,
13,36,13-36,dayofyear_cos,0.272811264,13-69,13-70,13-70,34.309082,4.0,
13,37,13-37,depok_air_lag20,92.5,13-71,13-72,13-72,91505.2734,61.0,
13,38,13-38,depok_air_lag7,102.5,13-73,13-74,13-74,2000.17188,3916.0,
13,39,13-39,depok_air_lag10,137.5,13-75,13-76,13-76,22299.5859,3390.0,
13,40,13-40,manggarai_air_lag2,640.0,13-77,13-78,13-78,4672.10449,2077.0,
13,41,13-41,manggarai_air_lag9,612.5,13-79,13-80,13-80,2094.16553,61.0,
13,42,13-42,Leaf,,,,,2.94203448,10.0,
13,43,13-43,depok_air_lag6,185.0,13-81,13-82,13-82,3233.72168,165.0,
13,44,13-44,depok_air_lag6,200.0,13-83,13-84,13-84,3353.79785,2634.0,
13,45,13-45,manggarai_air_lag6,592.5,13-85,13-86,13-86,2450.44922,233.0,
13,46,13-46,manggarai_air_lag1,658.0,13-87,13-88,13-88,6021.71875,4972.0,
13,47,13-47,depok_air_lag3,96.0,13-89,13-90,13-90,4153.17578,109.0,
13,48,13-48,manggarai_air_lag1,670.0,13-91,13-92,13-92,932.049805,60.0,
13,49,13-49,manggarai_air_lag2,680.0,13-93,13-94,13-94,3802.66406,1097.0,
13,50,13-50,depok_air_lag9,160.0,13-95,13-96,13-96,6311.82812,1344.0,
13,51,13-51,manggarai_air_lag6,565.0,13-97,13-98,13-98,5265.0,574.0,
13,52,13-52,dayofyear_sin,-0.803547621,13-99,13-100,13-100,9606.03516,228.0,
13,53,13-53,manggarai_air_lag2,602.5,13-101,13-102,13-102,4744.20312,99.0,
13,54,13-54,manggarai_air_lag1,730.0,13-103,13-104,13-104,2428.9375,515.0,
13,55,13-55,depok_air_lag6,155.0,13-105,13-106,13-106,3141.28125,280.0,
13,56,13-56,depok_air_lag3,210.0,13-107,13-108,13-108,1928.50781,43.0,
13,57,13-57,Leaf,,,,,4.69662428,69.0,
13,58,13-58,Leaf,,,,,6.40090561,13.0,
13,59,13-59,manggarai_air_lag2,555.0,13-109,13-110,13-110,574.34375,1456.0,
13,60,13-60,manggarai_cuaca_lag1_hujan,1.0,13-111,13-112,13-112,2804.75781,260.0,
13,61,13-61,manggarai_air_lag2,585.0,13-113,13-114,13-114,1325.48584,8.0,
13,62,13-62,Leaf,,,,,-18.229538,1.0,
13,63,13-63,manggarai_air_lag1,20.0,13-115,13-116,13-116,2879.51562,1295.0,
13,64,13-64,Leaf,,,,,-5.8562746,1.0,
13,65,13-65,depok_air_lag9,111.0,13-117,13-118,13-118,3311.15625,2164.0,
13,66,13-66,time_index,2945.0,13-119,13-120,13-120,12862.1299,36.0,
13,67,13-67,manggarai_air_lag12,625.0,13-121,13-122,13-122,66.2618103,9.0,
13,68,13-68,manggarai_air_lag2,685.0,13-123,13-124,13-124,115.39209,8.0,
13,69,13-69,Leaf,,,,,2.23731542,3.0,
13,70,13-70,Leaf,,,,,0.56489259,1.0,
13,71,13-71,manggarai_air_lag17,612.5,13-125,13-126,13-126,368.448242,60.0,
13,72,13-72,Leaf,,,,,-22.4325104,1.0,
13,73,13-73,hour_cos,-0.965925813,13-127,13-128,13-128,1229.8125,3716.0,
13,74,13-74,depok_air_lag12,120.0,13-129,13-130,13-130,2016.79346,200.0,
13,75,13-75,depok_air_lag23,190.0,13-131,13-132,13-132,6060.06641,3384.0,
13,76,13-76,time_index,289.0,13-133,13-134,13-134,46752.5312,6.0,
13,77,13-77,depok_air_lag6,85.0,13-135,13-136,13-136,4243.75244,1813.0,
13,78,13-78,depok_cuaca_lag1_hujan,1.0,13-137,13-138,13-138,10056.6172,264.0,
13,79,13-79,depok_air_lag12,92.5,13-139,13-140,13-140,1563.5249,16.0,
13,80,13-80,time_index,14893.0,13-141,13-142,13-142,883.914429,45.0,
13,81,13-81,depok_air_lag3,80.0,13-143,13-144,13-144,2353.31152,163.0,
13,82,13-82,time_index,18329.0,13-145,13-146,13-146,161.372925,2.0,
13,83,13-83,manggarai_air_lag20,607.5,13-147,13-148,13-148,2205.33008,2627.0,
13,84,13-84,depok_air_lag9,106.0,13-149,13-150,13-150,878.255371,7.0,
13,85,13-85,manggarai_cuaca_lag1_hujan,1.0,13-151,13-152,13-152,5468.51074,10.0,
13,86,13-86,depok_air_lag6,130.0,13-153,13-154,13-154,2903.03906,223.0,
13,87,13-87,katulampa_air_lag4,75.0,13-155,13-156,13-156,10668.1562,3687.0,
13,88,13-88,manggarai_air_lag2,665.0,13-157,13-158,13-158,3629.29688,1285.0,
13,89,13-89,dayofyear_sin,-0.982351661,13-159,13-160,13-160,3230.15527,30.0,
13,90,13-90,depok_air_lag9,111.0,13-161,13-162,13-162,2240.52734,79.0,
13,91,13-91,depok_cuaca_lag1_hujan,1.0,13-163,13-164,13-164,474.067383,10.0,
13,92,13-92,hour_cos,0.965925813,13-165,13-166,13-166,285.495117,50.0,
13,93,13-93,depok_air_lag7,195.0,13-167,13-168,13-168,1697.46094,849.0,
13,94,13-94,manggarai_air_lag20,635.0,13-169,13-170,13-170,1466.71973,248.0,
13,95,13-95,depok_air_lag12,137.5,13-171,13-172,13-172,4586.35938,1327.0,
13,96,13-96,manggarai_cuaca_lag4_hujan,1.0,13-173,13-174,13-174,83489.7812,17.0,
13,97,13-97,Leaf,,,,,-3.26761794,1.0,
13,98,13-98,manggarai_air_lag2,694.0,13-175,13-176,13-176,6009.21875,573.0,
13,99,13-99,manggarai_air_lag20,685.0,13-177,13-178,13-178,38052.7188,38.0,
13,100,13-100,hour_cos,0.965925813,13-179,13-180,13-180,4336.51953,190.0,
13,101,13-101,Leaf,,,,,-2.0251739,1.0,
13,102,13-102,dayofyear_cos,-0.993512869,13-181,13-182,13-182,2108.21875,98.0,
13,103,13-103,manggarai_air_lag2,732.5,13-183,13-184,13-184,3008.21094,231.0,
13,104,13-104,manggarai_air_lag2,730.0,13-185,13-186,13-186,1571.125,284.0,
13,105,13-105,depok_air_lag16,290.0,13-187,13-188,13-188,510.125,152.0,
13,106,13-106,manggarai_air_lag6,690.0,13-189,13-190,13-190,1617.875,128.0,
13,107,13-107,manggarai_air_lag6,825.0,13-191,13-192,13-192,779.46875,41.0,
13,108,13-108,Leaf,,,,,0.963307679,2.0,
13,109,13-109,Leaf,,,,,-2.42190003,21.0,
13,110,13-110,Leaf,,,,,-1.77934396,1435.0,
13,111,13-111,Leaf,,,,,-1.42248368,252.0,
13,112,13-112,Leaf,,,,,0.4323771,8.0,
13,113,13-113,Leaf,,,,,-1.60232103,6.0,
13,114,13-114,Leaf,,,,,0.981081128,2.0,
13,115,13-115,Leaf,,,,,-5.24913931,1.0,
13,116,13-116,Leaf,,,,,-1.33493173,1294.0,
13,117,13-117,Leaf,,,,,-1.05378664,2159.0,
13,118,13-118,Leaf,,,,,1.33729756,5.0,
13,119,13-119,Leaf,,,,,-5.15231323,9.0,
13,120,13-120,Leaf,,,,,-0.906532943,27.0,
13,121,13-121,Leaf,,,,,-0.306895763,4.0,
13,122,13-122,Leaf,,,,,0.186595663,5.0,
13,123,13-123,Leaf,,,,,0.585682392,4.0,
13,124,13-124,Leaf,,,,,1.57603157,4.0,
13,125,13-125,Leaf,,,,,-0.708675146,59.0,
13,126,13-126,Leaf,,,,,0.751968384,1.0,
13,127,13-127,Leaf,,,,,-1.06594825,151.0,
13,128,13-128,Leaf,,,,,-0.768396378,3565.0,
13,129,13-129,Leaf,,,,,-0.488961905,198.0,
13,130,13-130,Leaf,,,,,2.1364603,2.0,
13,131,13-131,Leaf,,,,,-0.35633865,3374.0,
13,132,13-132,Leaf,,,,,-2.70988822,10.0,
13,133,13-133,Leaf,,,,,-18.9458904,1.0,
13,134,13-134,Leaf,,,,,-0.703223646,5.0,
13,135,13-135,Leaf,,,,,-0.774242043,69.0,
13,136,13-136,Leaf,,,,,0.019843353,1744.0,
13,137,13-137,Leaf,,,,,-0.278387845,244.0,
13,138,13-138,Leaf,,,,,-2.5609858,20.0,
13,139,13-139,Leaf,,,,,2.53388071,9.0,
13,140,13-140,Leaf,,,,,0.496789545,7.0,
13,141,13-141,Leaf,,,,,0.775199354,26.0,
13,142,13-142,Leaf,,,,,-0.109932557,19.0,
13,143,13-143,Leaf,,,,,-1.55073249,3.0,
13,144,13-144,Leaf,,,,,0.945535481,160.0,
13,145,13-145,Leaf,,,,,-0.604025304,1.0,
13,146,13-146,Leaf,,,,,-3.08291936,1.0,
13,147,13-147,Leaf,,,,,-0.177076444,126.0,
13,148,13-148,Leaf,,,,,0.250591546,2501.0,
13,149,13-149,Leaf,,,,,1.16551924,5.0,
13,150,13-150,Leaf,,,,,3.75519419,2.0,
13,151,13-151,Leaf,,,,,1.22953904,8.0,
13,152,13-152,Leaf,,,,,6.46688223,2.0,
13,153,13-153,Leaf,,,,,0.994714439,176.0,
13,154,13-154,Leaf,,,,,1.892627,47.0,
13,155,13-155,Leaf,,,,,0.489635944,3676.0,
13,156,13-156,Leaf,,,,,-2.50008178,11.0,
13,157,13-157,Leaf,,,,,0.807784975,1068.0,
13,158,13-158,Leaf,,,,,0.356799275,217.0,
13,159,13-159,Leaf,,,,,-1.42232215,3.0,
13,160,13-160,Leaf,,,,,1.69748962,27.0,
13,161,13-161,Leaf,,,,,3.09691787,62.0,
13,162,13-162,Leaf,,,,,1.6287384,17.0,
13,163,13-163,Leaf,,,,,0.748083532,8.0,
13,164,13-164,Leaf,,,,,-0.727280676,2.0,
13,165,13-165,Leaf,,,,,1.58291602,47.0,
13,166,13-166,Leaf,,,,,0.404713452,3.0,
13,167,13-167,Leaf,,,,,1.04079926,844.0,
13,168,13-168,Leaf,,,,,2.78307891,5.0,
13,169,13-169,Leaf,,,,,0.260636508,84.0,
13,170,13-170,Leaf,,,,,0.77826488,164.0,
13,171,13-171,Leaf,,,,,1.42037797,1040.0,
13,172,13-172,Leaf,,,,,0.960981369,287.0,
13,173,13-173,Leaf,,,,,1.71673799,16.0,
13,174,13-174,Leaf,,,,,-19.8875179,1.0,
13,175,13-175,Leaf,,,,,2.54757619,189.0,
13,176,13-176,Leaf,,,,,1.83614242,384.0,
13,177,13-177,Leaf,,,,,0.967640698,34.0,
13,178,13-178,Leaf,,,,,-8.35903454,4.0,
13,179,13-179,Leaf,,,,,1.45354164,187.0,
13,180,13-180,Leaf,,,,,4.86947966,3.0,
13,181,13-181,Leaf,,,,,1.14393008,5.0,
13,182,13-182,Leaf,,,,,3.55709004,93.0,
13,183,13-183,Leaf,,,,,2.33022904,185.0,
13,184,13-184,Leaf,,,,,1.36900973,46.0,
13,185,13-185,Leaf,,,,,3.15608621,61.0,
13,186,13-186,Leaf,,,,,2.47375083,223.0,
13,187,13-187,Leaf,,,,,3.10348725,149.0,
13,188,13-188,Leaf,,,,,1.17527926,3.0,
13,189,13-189,Leaf,,,,,4.4469552,49.0,
13,190,13-190,Leaf,,,,,3.44387937,79.0,
13,191,13-191,Leaf,,,,,4.80939817,40.0,
13,192,13-192,Leaf,,,,,0.862789929,1.0,
14,0,14-0,manggarai_air_lag3,625.0,14-1,14-2,14-2,1363774.25,27153.0,
14,1,14-1,manggarai_air_lag5,592.5,14-3,14-4,14-4,153906.5,12699.0,
14,2,14-2,depok_air_lag7,125.0,14-5,14-6,14-6,374241.625,14454.0,
14,3,14-3,manggarai_air_lag3,570.0,14-7,14-8,14-8,39693.3125,5168.0,
14,4,14-4,depok_air_lag8,120.0,14-9,14-10,14-10,43003.5312,7531.0,
14,5,14-5,manggarai_air_lag3,670.0,14-11,14-12,14-12,80139.8125,12028.0,
14,6,14-6,depok_air_lag9,155.0,14-13,14-14,14-14,84525.3125,2426.0,
14,7,14-7,depok_air_lag10,125.0,14-15,14-16,14-16,18753.3438,1553.0,
14,8,14-8,depok_air_lag7,20.0,14-17,14-18,14-18,28510.5938,3615.0,
14,9,14-9,manggarai_air_lag3,602.5,14-19,14-20,14-20,21989.875,7330.0,
14,10,14-10,depok_air_lag8,185.0,14-21,14-22,14-22,6808.73242,201.0,
14,11,14-11,manggarai_air_lag3,645.0,14-23,14-24,14-24,36629.1953,9599.0,
14,12,14-12,manggarai_air_lag17,670.0,14-25,14-26,14-26,11784.2656,2429.0,
14,13,14-13,time_index,24567.0,14-27,14-28,14-28,34475.3438,1791.0,
14,14,14-14,depok_air_lag6,175.0,14-29,14-30,14-30,22689.7812,635.0,
14,15,14-15,depok_air_lag9,120.0,14-31,14-32,14-32,2268.0625,1550.0,
14,16,14-16,time_index,289.0,14-33,14-34,14-34,36109.7891,3.0,
14,17,14-17,time_index,289.0,14-35,14-36,14-36,18276.5859,2.0,
14,18,14-18,depok_air_lag9,102.5,14-37,14-38,14-38,22928.5938,3613.0,
14,19,14-19,depok_air_lag9,102.5,14-39,14-40,14-40,4535.8125,3452.0,
14,20,14-20,depok_air_lag23,190.0,14-41,14-42,14-42,15035.1367,3878.0,
14,21,14-21,dayofyear_sin,-0.513900995,14-43,14-44,14-44,4377.23828,179.0,
14,22,14-22,depok_air_lag9,120.0,14-45,14-46,14-46,480.844727,22.0,
14,23,14-23,depok_cuaca_lag5_hujan,1.0,14-47,14-48,14-48,8110.021,4056.0,
14,24,14-24,time_index,7861.0,14-49,14-50,14-50,7078.88281,5543.0,
14,25,14-25,depok_air_lag6,106.0,14-51,14-52,14-52,6896.28906,1142.0,
14,26,14-26,manggarai_air_lag3,725.0,14-53,14-54,14-54,5077.03125,1287.0,
14,27,14-27,depok_air_lag6,170.0,14-55,14-56,14-56,19383.1875,1241.0,
14,28,14-28,dayofyear_sin,0.983146966,14-57,14-58,14-58,8477.5,550.0,
14,29,14-29,manggarai_air_lag3,720.0,14-59,14-60,14-60,13836.4688,512.0,
14,30,14-30,depok_air_lag9,230.0,14-61,14-62,14-62,2049.84375,123.0,
14,31,14-31,depok_air_lag12,74.0,14-63,14-64,14-64,1009.25,1546.0,
14,32,14-32,time_index,16485.0,14-65,14-66,14-66,328.535767,4.0,
14,33,14-33,Leaf,,,,,-17.9985943,1.0,
14,34,14-34,Leaf,,,,,0.681536853,2.0,
14,35,14-35,Leaf,,,,,-16.279789,1.0,
14,36,14-36,Leaf,,,,,0.139709473,1.0,
14,37,14-37,depok_air_lag8,155.0,14-67,14-68,14-68,6893.46875,3513.0,
14,38,14-38,depok_air_lag6,111.0,14-69,14-70,14-70,6541.9585,100.0,
14,39,14-39,manggarai_cuaca_lag2_hujan,1.0,14-71,14-72,14-72,3046.54688,3343.0,
14,40,14-40,dayofyear_sin,-0.526754737,14-73,14-74,14-74,1975.73718,109.0,
14,41,14-41,depok_air_lag6,205.0,14-75,14-76,14-76,9817.09375,3874.0,
14,42,14-42,manggarai_air_lag5,625.0,14-77,14-78,14-78,23916.9395,4.0,
14,43,14-43,depok_air_lag14,86.0,14-79,14-80,14-80,2376.43457,70.0,
14,44,14-44,manggarai_air_lag12,625.0,14-81,14-82,14-82,2238.70605,109.0,
14,45,14-45,dayofyear_cos,-0.999609292,14-83,14-84,14-84,1596.18579,10.0,
14,46,14-46,depok_air_lag6,165.0,14-85,14-86,14-86,105.817383,12.0,
14,47,14-47,manggarai_air_lag12,630.0,14-87,14-88,14-88,8539.7334,3747.0,
14,48,14-48,depok_air_lag6,130.0,14-89,14-90,14-90,3325.9707,309.0,
